appid,voted_up,votes_up,weighted_vote_score,author_playtime_forever
7910,True,0,0.5,1868
10195,False,1,0.5,0
10195,False,1,0.523809552192687988,0
10195,True,0,0.5,0
24096,True,0,0.5,0
24096,True,0,0.5,0
24096,True,0,0.5,0
24096,True,0,0.5,0
24096,False,0,0.5,0
37290,True,0,0.5,374
41804,True,0,0.5,0
48900,True,0,0.5,848
56433,True,0,0.5,0
57696,False,0,0.479351043701171875,0
94000,True,0,0.5,42
94000,True,0,0.5,73
94303,True,0,0.5,0
208365,False,11,0.660984575748443604,0
208365,True,0,0.5,0
212041,True,0,0.5,0
222180,False,2,0.487034976482391357,16
222587,True,1,0.519230782985687256,0
222631,False,0,0.5,0
222631,True,0,0.476190477609634399,0
231465,False,2,0.545454561710357666,0
255160,True,31,0.794509828090667725,0
255160,True,4,0.583333313465118408,0
256030,False,3,0.52682119607925415,749
257020,True,0,0.5,0
257020,True,1,0.525862038135528564,0
257020,True,1,0.468245416879653931,0
258813,True,0,0.5,0
259720,True,0,0.5,571
262610,True,0,0.5,3356
264400,True,0,0.5,222
264400,True,0,0.5,171
264400,True,0,0.5,293
264400,True,0,0.5,320
281102,True,0,0.5,0
286634,False,8,0.496085137128829956,0
291480,False,1,0.50354611873626709,635
291480,False,0,0.5,391
291480,True,0,0.487804889678955078,235013
291900,True,15,0.695761740207672119,0
292090,True,0,0.5,12769
292090,True,0,0.5,182
292760,True,1,0.527559041976928711,15
292760,True,1,0.523809552192687988,6489
292760,False,0,0.5,268
292760,True,0,0.5,178
292760,True,0,0.5,282
293940,False,1,0.5,133
293940,False,0,0.5,894
295220,False,7,0.560624003410339355,0
295220,True,3,0.565217375755310059,0
297514,True,1,0.523809552192687988,0
297514,True,0,0.5,0
297514,True,0,0.5,0
298840,True,3,0.562557339668273926,490
298840,True,0,0.476190477609634399,2319
298840,True,0,0.5,2992
298840,True,0,0.5,689
298840,True,0,0.5,86
298840,True,0,0.5,5
298840,True,0,0.5,150
298840,True,3,0.450404226779937744,287
304480,True,0,0.5,0
316961,True,1,0.518072307109832764,0
316961,False,0,0.361842095851898193,0
317080,False,0,0.5,34
318870,True,0,0.466101676225662231,0
323270,False,0,0.5,170
323270,True,0,0.5,227
323270,True,0,0.5,197
338420,True,0,0.5,930
338420,False,9,0.563376247882843018,604
338420,True,0,0.5,1225
338550,True,0,0.5,13
357490,True,1,0.5,176
365850,False,2,0.53608250617980957,28
368190,True,0,0.5,0
368190,True,2,0.545454561710357666,0
368190,True,2,0.461538463830947876,0
368190,True,0,0.5,0
369190,False,14,0.675677359104156494,1584
369190,True,0,0.5,1870
370400,True,0,0.5,0
370401,True,0,0.5,0
372720,True,0,0.5,237
376946,True,1,0.53125,0
376946,True,0,0.5,0
376946,True,0,0.5,0
385960,True,15,0.696610569953918457,1099
389810,True,0,0.5,378
389810,True,0,0.5,328
389810,True,0,0.5,343
389810,True,3,0.489649355411529541,188
389830,True,1,0.523809552192687988,0
391440,True,0,0.5,331
392640,True,1,0.521452188491821289,0
394400,True,0,0.5,0
397570,True,0,0.5,108
397570,False,0,0.5,277
404216,False,1,0.523809552192687988,0
406521,False,0,0.5,0
414770,False,3,0.5,7
416750,True,0,0.5,0
416750,True,0,0.5,0
423750,True,0,0.5,46
423750,True,0,0.5,18
428311,True,0,0.445249259471893311,0
431300,True,0,0.5,19
431300,True,0,0.5,28
431621,True,0,0.5,0
433480,False,12,0.636754155158996582,347
433750,False,0,0.474452555179595947,27
434500,True,1,0.523809552192687988,247
437080,True,1,0.533582091331481934,129
437080,True,0,0.5,200
437231,False,0,0.5,0
437231,False,2,0.451027482748031616,0
437231,True,7,0.427362024784088135,0
437231,False,1,0.520547926425933838,0
437231,True,0,0.5,0
437231,True,0,0.488798350095748901,0
441260,True,0,0.5,0
441260,True,0,0.5,0
446530,False,24,0.704364001750946045,10
446530,False,16,0.626619279384613037,280
446530,True,5,0.545958936214447021,482
446530,True,3,0.485082089900970459,510
446530,False,3,0.560671567916870117,24
448800,True,1,0.502074658870697021,13
448800,True,1,0.502074658870697021,120
454030,True,0,0.5,1604
457890,True,0,0.5,1195
457890,False,0,0.5,80
457980,False,0,0.5,21
458170,True,0,0.5,531
458170,True,0,0.5,356
458170,True,0,0.5,214
458490,False,2,0.548872172832489014,31
458490,False,0,0.5,25
458490,False,2,0.469589799642562866,14
459750,True,3,0.508337020874023438,0
462260,False,0,0.5,0
462260,True,2,0.54356849193572998,0
462260,True,0,0.5,0
465760,True,0,0.5,86
465760,False,0,0.5,17
465760,False,0,0.5,242
467910,False,1,0.491474419832229614,1520
479200,False,0,0.5,5
482221,True,4,0.458396017551422119,0
488300,False,0,0.5,113
492958,True,3,0.473737090826034546,0
494850,False,1,0.525862038135528564,32
498320,False,0,0.5,6207
498320,True,0,0.5,192
498320,True,0,0.5,115
500212,True,4,0.581785857677459717,0
500248,False,0,0.5,0
500248,False,1,0.523809552192687988,0
502320,True,0,0.5,7134
502320,False,0,0.5,331
502320,True,0,0.5,2813
502320,True,0,0.5,5133
502320,True,0,0.5,494
502430,True,1,0.505720794200897217,1767
506700,False,1,0.394615054130554199,49
509630,True,0,0.5,0
509630,True,0,0.5,0
509637,True,2,0.523809552192687988,0
510710,False,0,0.5,991
513910,True,0,0.5,350
513910,True,0,0.5,394
513910,True,2,0.48445594310760498,294
513910,True,0,0.456026047468185425,764
513910,True,0,0.5,597
513910,True,0,0.5,5052
513910,True,8,0.490488946437835693,617
513910,False,0,0.366492122411727905,11
513910,True,1,0.5,442
513910,True,1,0.5,437
513910,True,24,0.654273509979248047,503
513910,True,7,0.47136765718460083,495
513910,True,9,0.365879416465759277,428
513910,True,0,0.5,465
514670,True,0,0.5,1408
517130,False,4,0.54634326696395874,545
517130,True,0,0.5,98
517130,False,2,0.498098880052566528,45
517130,False,1,0.497925341129302979,1030
530540,False,0,0.5,6466
530540,True,8,0.542928397655487061,185
530540,True,1,0.523809552192687988,132
530540,False,3,0.475232899188995361,129
530540,True,2,0.464075386524200439,170
530540,True,0,0.5,206
530540,True,0,0.5,372
530540,True,0,0.5,114
530540,False,0,0.5,8
530540,True,0,0.5,215
530540,True,0,0.5,136
530540,True,0,0.5,795
530540,True,0,0.5,314
530540,True,0,0.5,95
530540,True,0,0.46875,77
530711,True,14,0.685714304447174072,0
530711,True,20,0.719191551208496094,0
530711,True,18,0.692879974842071533,0
530711,True,14,0.586630403995513916,0
530711,True,3,0.568345367908477783,0
530711,True,5,0.567061662673950195,0
545270,False,0,0.5,415
545270,False,0,0.5,308
545620,False,8,0.637858092784881592,10
545620,True,0,0.5,135
545620,True,0,0.429772138595581055,113
545620,True,0,0.5,69
545620,True,5,0.553549110889434814,58
545880,False,8,0.487470388412475586,89
547050,True,0,0.5,228
547050,True,0,0.5,218
547050,False,0,0.5,136
547050,True,0,0.5,235
550370,True,6,0.612676024436950684,420
550370,True,1,0.501754403114318848,214
550370,True,0,0.5,459
550370,True,1,0.483380287885665894,198
550370,False,0,0.47999998927116394,56
550370,False,1,0.428767770528793335,182
550370,False,0,0.453230470418930054,307
550370,False,4,0.480719566345214844,33
550370,False,0,0.5,198
550370,False,1,0.41672062873840332,35
550370,True,0,0.5,208
550370,True,0,0.5,243
550370,True,0,0.5,214
550370,True,0,0.463549941778182983,33
550370,True,0,0.5,308
550370,False,0,0.5,302
550370,True,0,0.5,33
571100,False,6,0.546066582202911377,10
571100,False,2,0.54356849193572998,18
571100,False,1,0.529703021049499512,67
571100,False,0,0.5,16
571100,False,8,0.595364749431610107,27
571100,False,2,0.52965235710144043,31
571100,True,0,0.428535968065261841,29
571100,False,0,0.5,17
573300,True,0,0.5,194
573870,True,0,0.5,0
576020,False,2,0.541984736919403076,259
580930,True,0,0.5,11
584600,True,2,0.530710875988006592,43
584600,True,2,0.533898293972015381,9
584690,True,0,0.5,0
586020,True,0,0.5,139
586020,True,0,0.5,297
586020,True,0,0.5,70
591986,True,0,0.5,0
591986,True,0,0.5,0
601200,True,0,0.5,77
605310,True,1,0.517374515533447266,191
605310,False,1,0.517374515533447266,257
605310,False,1,0.523809552192687988,25
605321,True,3,0.535691261291503906,0
605321,True,6,0.309866189956665039,0
605323,True,8,0.337821543216705322,0
617961,False,2,0.532293975353240967,0
622010,False,1,0.512951970100402832,21
622010,False,0,0.5,5
622010,False,0,0.5,297
631500,True,0,0.5,0
632750,True,0,0.5,185
636410,True,1,0.5,0
636410,True,1,0.5,0
646010,True,3,0.545454561710357666,482
649460,True,0,0.5,107
649460,False,0,0.5,55
653210,False,1,0.444444417953491211,12
654770,True,1,0.519999980926513672,6
659930,False,6,0.586822271347045898,0
659930,True,1,0.523809552192687988,0
661190,False,3,0.5,18
662865,True,1,0.523809552192687988,0
664450,True,0,0.5,60
664450,False,2,0.545454561710357666,19
664450,True,0,0.5,23
664450,False,0,0.5,101
672490,True,0,0.5,212483
672490,True,0,0.5,11
672490,True,3,0.543169379234313965,1104
677060,False,3,0.571387112140655518,241
677060,False,0,0.477941185235977173,52
677220,True,0,0.5,36914
679300,True,0,0.5,10063
680990,True,0,0.5,374
683970,False,0,0.5,154
683970,True,0,0.5,158
683970,True,0,0.5,242
686520,True,5,0.603297889232635498,849
686520,True,0,0.5,485
686520,True,0,0.5,199
686520,True,0,0.5,524
686520,False,0,0.5,361
686520,False,0,0.5,292
686520,True,0,0.5,560
686520,True,0,0.5,11
686520,True,0,0.456026047468185425,432
686520,True,21,0.622403621673583984,395
686520,True,0,0.5,147
687650,True,4,0.570227324962615967,11245
687650,True,0,0.5,844
693950,True,0,0.5,100
693950,True,0,0.5,36
696030,True,1,0.52173912525177002,0
697630,False,1,0.523809552192687988,1162
697630,False,0,0.5,16
697630,False,0,0.5,702
697630,False,0,0.5,454
697630,False,2,0.547325074672698975,661
698500,True,1,0.502212405204772949,115
698500,True,2,0.494375795125961304,80
707610,True,0,0.5,27
711820,True,1,0.519999980926513672,190
712920,False,0,0.5,0
713930,True,2,0.545454561710357666,86
713930,False,2,0.503708302974700928,93
713930,True,1,0.523809552192687988,57
714060,True,0,0.5,40
716910,True,0,0.5,0
716910,True,9,0.646017670631408691,0
725960,True,0,0.5,2490
725960,False,0,0.5,8
725960,True,0,0.5,134
739240,False,0,0.5,167
739240,False,0,0.5,52
739240,True,0,0.5,9
739260,True,1,0.531722068786621094,89
739260,True,0,0.5,15
743030,False,0,0.5,28
746470,True,0,0.5,5141
746470,True,0,0.5,12770
747990,False,1,0.522293031215667725,48
747990,True,1,0.5,68
750780,False,23,0.690012156963348389,247
750780,True,2,0.538872838020324707,632
751200,True,0,0.5,372
751200,True,0,0.5,124
751200,True,1,0.519999980926513672,428
752800,True,0,0.5,259
753400,True,1,0.52173912525177002,73
753400,True,0,0.5,58
753400,True,0,0.5,52
